classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,80.84,81.34,0.5,105.0224599,6.316794491,112.8480934,94.61918404,-27.9970393,11.31346897,-45.86003195,1.75983742,0,0,0.208016436,0.001586122,0.508900227,0.155789648,729.5792843,189.8635927,102.324453,86.51630432,31.59072357,27.05824828,4.291893653,-20.20053537,-18.31646311,-14.96119866,-14.23414166,10.84864134,4.006292002,15.90610302,9.822240718,5.276445133,6.303874165,3.81527943,3.26615723,2.627329077,1.838632915,1.863803399,1.898202833,1.371423482,1.910530614,1.382818034,76.40976845
NFP,81.74,81.97,0.23,97.30976221,5.303765343,104.0108953,99.10653143,2.991448796,3.90959299,41.29964786,1.343357465,0.39,0.11,-0.135786762,5.14E-05,0.244455782,0.071540064,663.1445714,201.7805368,123.6065129,70.65870931,58.72074614,32.03555881,-4.011692208,-8.063088996,-23.28791792,-36.50400417,-22.39117393,4.437722969,-4.142653033,19.73341571,10.60520112,4.193018083,4.789721566,2.98365033,2.327378213,2.988942562,2.264519233,1.672719946,2.799022506,2.148776255,2.586397447,2.322407281,49.17098507
NFP,82.08,82.2,0.12,103.9583195,9.627575758,113.9925715,111.2944965,21.69696575,0.981814015,-19.09091279,0.975910932,0.11,0.22,-0.263078583,0.000104703,0.136950113,0.039623321,651.0976886,172.1782539,102.7497245,49.61895771,31.7439479,31.86162614,1.81337003,-17.64997005,-36.27048636,-41.05617152,-20.58752996,13.41850569,-2.712776798,28.03200478,15.50134429,4.024646522,5.228191684,3.041246883,2.556594733,3.312528731,3.164779577,3.785941061,3.751146165,3.416264489,5.409492157,2.737566659,66.67098327
NFP,82.42,82.56,0.14,101.738266,7.9501809,111.0807817,108.0246464,-19.71662244,0.906018461,-21.30567238,0.59338812,0.22,0.15,-0.023736137,5.70E-07,0.155566893,0.041138985,601.4703826,131.3492198,85.92076265,81.75122038,50.72603305,45.36519102,29.37465025,-15.40143049,-28.14544758,-5.169707422,4.187332221,14.32726646,10.49068501,5.064396812,6.805341394,6.788387648,4.882603392,2.061945972,4.92960267,3.252138221,2.082764915,2.331621684,2.854964982,3.047147988,4.523432022,2.574974413,36.61100944
NFP,83.01,83.43,0.42,99.24496665,6.317875328,106.1909396,87.28210116,-41.9670603,10.17254703,-41.17392235,1.367534388,0.25,0.74,0.002096723,7.33E-05,0.431122449,0.119638207,707.802042,193.0219501,119.7953716,73.68617062,11.83369858,-6.605656738,-8.982866814,2.215512339,-4.709511596,-4.96135733,0.659954728,3.129975601,-10.84170871,7.440204717,5.231813396,2.654890883,2.589301191,2.820320297,2.861290138,2.2686934,1.694726868,2.200841003,2.305131372,1.62327572,1.326475281,1.293706162,43.46183309
NFP,88.38,88.59,0.21,102.7768008,6.463933417,111.3735386,103.3656521,-56.82349108,1.704363548,-81.65916229,1.059440029,3.19,0.11,0.78069464,0.004307859,0.320933493,0.138784434,1132.432225,348.532954,-24.91020566,6.828248989,-13.04955544,-0.844526811,-43.8461604,-16.30989,4.914322363,-9.051953152,-8.275261274,21.30588505,7.346687663,13.21117271,4.890277926,5.52881734,3.224378551,6.262707251,3.736397522,1.934157192,4.157747604,2.036625729,2.872645979,2.717767407,4.828363918,2.238223181,48.95603545
NFP,88.7,88.85,0.15,96.96367276,8.106126585,106.6726889,100.6535031,-53.76937528,2.150382114,-36.28785713,1.366038081,0.11,0.15,-0.248538023,0.000298389,0.166133787,0.060340894,1011.338457,269.4283205,3.113311785,46.19268326,-3.948184779,-21.77757869,-22.71880937,12.3243887,0.936278509,0.869885837,14.23398172,2.619530236,-13.55664227,16.354296,12.86878419,7.751685217,9.088181488,5.1998634,2.580252674,5.029139536,3.480402194,2.866321884,4.315186712,5.147326632,2.417786612,2.307754703,29.41058896
NFP,89,89.5,0.5,112.2250382,6.452420703,119.3692465,98.66762796,-25.82861122,20.33279087,-10.61723302,1.458482353,0.15,0,-2.138390683,0.045760686,1.227284083,0.270394897,867.7797267,288.6768081,78.74766329,-4.063420194,-15.11917545,10.47455224,-25.26597189,-40.71398911,-23.71564732,0.687364984,0.809435859,0.93248204,-7.491085712,17.71093011,8.559218486,3.986523098,3.863653279,5.984389565,3.481746627,3.108518892,1.765794379,2.384536403,2.241402116,1.305574359,1.584996935,1.092657221,66.51150156
NFP,89.72,90.22,0.5,118.7199566,15.28941863,141.6812307,109.4925486,-60.3068623,61.55272479,-32.68923826,4.850768752,0.19,0,-0.095392763,0.00024385,0.508900227,0.138269234,542.64132,123.1438847,112.3361261,89.49019423,64.69642514,30.08737551,-6.893533271,-13.4830547,-19.36734121,-10.9927879,-6.539825358,-1.152325382,-9.804423649,9.805479468,4.661792468,3.127543356,3.514133859,3.789016625,2.487607952,1.51457967,1.981557944,1.927167502,1.349246039,1.484413337,1.323238182,1.740914424,46.76589341
NFP,90.34,90.66,0.32,104.987589,5.932403834,113.2259352,101.7567554,-24.20028982,11.96120505,-8.918333226,0.938806641,0.11,0.14,0.069566877,0.001339739,0.331122449,0.105691628,811.6454238,251.4191931,82.25655496,34.25713707,21.54996169,3.257912316,-18.88541227,-17.68014197,-26.69167993,-15.234511,2.219891992,12.68398251,-2.948761273,16.587573,8.515033753,4.898700606,6.943636752,5.224926463,3.656696976,2.615156479,2.439157609,1.482589747,2.033765383,2.391323916,1.821679971,1.589097567,71.29580152
NFP,90.8,91.25,0.45,119.0796981,12.90627273,133.3524116,102.5001484,3.610493056,96.65366897,54.01958386,2.572427363,0.14,0.24,-0.51227572,0.002843433,0.460011338,0.150553254,738.558467,239.1451709,111.9130308,35.59911799,19.44220316,12.5094845,-29.56486325,-37.57275376,-24.46938157,-6.398978095,0.816600159,3.072307935,-0.017229396,15.28870461,7.542469441,3.728681449,4.157608368,4.299178907,2.691816682,2.577157593,1.835567897,2.352477826,1.69719311,1.265063034,1.388742414,1.491416924,43.55934412
NFP,91.94,92.37,0.43,105.7874197,5.352280687,112.334409,101.1040017,7.530896641,11.56089127,19.01971823,0.893790868,0.36,0.12,-0.005096618,0.001828377,0.440011338,0.140247422,787.6614826,264.8628521,109.4327983,23.45871086,19.0413692,7.869622659,-23.55220294,-9.477506003,-2.648808685,-8.228109102,-15.30110285,2.620484838,1.446582102,11.4279371,5.914688547,2.460281478,3.723206117,3.489889197,2.378194756,2.282939428,2.29863507,1.918846702,1.916436633,1.297639495,1.87019583,2.496589633,88.4082445
NFP,92.49,92.99,0.5,106.0285281,5.882010357,115.2000802,99.81353773,13.42608348,14.84297074,10.12433044,0.84040147,0.12,0,-0.000648395,0.000546756,0.508900227,0.148455338,699.3674189,181.0065212,108.356474,106.168165,61.19587155,22.96402802,-15.05633617,-16.11290984,-8.930904663,-9.468778904,-6.691967015,1.614485373,-11.06995583,7.782548161,8.121984057,4.405337795,5.854567528,4.703611063,3.985586456,2.431402777,3.532154377,2.850754591,1.801697827,2.157070488,1.569314737,1.414286181,73.11098372
NFP,92.59,93.09,0.5,105.8956348,6.819066524,115.7059105,97.16703197,11.54208148,29.25289099,-22.28853913,1.211049056,0,0,0.070533232,0.000393727,0.508900227,0.146609813,676.5753723,166.9984778,108.6482227,113.5216525,75.33320296,37.61194766,-15.37327743,-27.11450946,-16.49251494,-16.83895489,-14.70458652,1.305003672,-6.032821948,6.681281247,6.992183324,4.447209228,5.065321837,2.6701585,2.024494733,2.7736289,3.470571679,2.964695099,1.7154521,1.594784777,1.625914941,1.533668602,62.49023003
NFP,92.69,93.19,0.5,106.5584039,6.796857568,115.7059105,97.16703197,-3.428718322,30.59744518,10.26430296,1.829130505,0,0,0.002485718,0.000599764,0.508900227,0.144997344,657.289294,150.0200386,99.0549804,111.2672582,76.18762882,43.32331681,-11.05297128,-27.90224659,-16.43844995,-17.96791609,-18.08094584,1.713515204,-1.077252269,8.652063021,6.958113108,4.132864323,5.120956969,2.487519522,1.742782421,3.126042625,3.477933221,3.014745186,1.866247956,1.538797576,1.561451264,1.473866488,55.73704953
NFP,92.79,93.29,0.5,106.3801454,6.938840587,115.7059105,97.16703197,-25.34947319,18.16894953,6.872300938,1.75623987,0,0,-0.036235693,0.00051247,0.508900227,0.146800416,642.6269025,182.0985951,121.2562533,86.21200453,66.92474741,44.30558351,-4.968207211,-29.39209099,-28.90423048,-22.44543753,-22.88615474,0.348671218,4.13977336,7.797096342,4.812765438,3.462695211,2.910399309,3.063285484,1.646306574,3.583505048,3.178710589,1.943151647,2.191660215,1.641999424,1.574427717,1.165698062,58.07842973
NFP,92.89,93.39,0.5,104.5993827,7.310510133,115.7059105,97.12930229,-25.31298201,19.35349585,-30.89145946,2.365293641,0,0,-0.056847583,0.000459032,0.508900227,0.147406143,645.7681439,197.5146925,133.7891064,68.96610283,42.47374819,35.16850968,4.878935708,-17.20033671,-32.93631386,-32.51013863,-24.15447795,5.178179322,8.144993015,7.964958762,5.395255437,2.881623574,2.902644481,3.879017896,2.00773056,3.718990216,3.559079225,1.522719071,2.123600928,1.524640986,1.541291999,1.21959994,52.22753573
NFP,96.57,97.07,0.5,105.0685012,4.986754814,111.5704023,97.62968944,26.64909475,4.385471676,37.74422671,0.776413701,3.14,0,0.055429762,0.000955799,0.508900227,0.162469283,852.2234775,213.9541885,86.87270515,80.06085229,5.825110335,44.43456326,29.74506038,-14.69991907,-2.599313954,-26.9260631,-22.01093089,35.63330667,15.28520697,6.577908012,6.950484342,4.454877973,4.496687487,4.022605755,1.755807418,2.546295097,2.460314886,2.038825787,2.304481324,1.786537587,2.382446535,2.161146662,40.59155962
FP,96.67,97.17,0.5,106.1105317,3.888324477,111.5704023,102.0586445,6.32204236,8.37345044,4.947090569,0.63662333,0,0,0.206399153,0.000247598,0.508900227,0.164151345,887.8282323,221.9388094,72.09361374,74.63609733,2.192062784,44.81415266,25.94209633,-21.63613851,2.566358362,-27.01920032,-25.91572262,42.08795421,16.76962155,7.052544063,7.092146648,4.552253298,4.368128436,3.235854115,1.542544156,2.991077101,3.056599894,1.702795826,2.304930648,1.845636958,2.343476951,2.140065094,36.78203126
FP,96.77,97.27,0.5,106.0490525,3.909485422,111.5704023,102.9803685,-13.485238,5.455885968,-4.334039534,0.592398793,0,0,0.114535725,0.000343613,0.508900227,0.170655618,911.3036723,257.1528112,75.43556138,52.89866517,3.755564156,42.40763105,15.75256625,-29.9124079,-1.523917962,-29.24370703,-31.16232959,47.01744829,22.78996755,6.383546736,4.089427172,4.421695943,2.643492279,3.207216901,1.889381549,3.163544061,2.675151631,1.354922419,1.937742264,1.57948104,2.02344211,2.022985926,29.75099859
FP,96.87,97.37,0.5,104.8498798,4.272899756,111.5621104,101.7407765,-24.73511242,1.236759231,-23.39639831,0.558732455,0,0,0.064283143,0.000243245,0.508900227,0.176652213,894.9279217,272.9493038,92.4873545,48.03098581,6.405548145,33.63534394,10.50897741,-28.52038373,-4.074914441,-29.81487764,-30.52418991,50.14439253,28.36022408,7.55926042,2.039537555,4.669486962,1.85240642,3.188247527,2.327984344,3.105265199,2.766324902,1.488323707,1.883874279,1.5737856,1.60283133,1.651398086,29.13463956
FP,96.97,97.47,0.5,103.0066252,3.932817293,108.3611061,100.6297784,-16.68489016,0.798472716,-19.84615779,0.622216963,0,0,-0.096587921,0.000738316,0.508900227,0.173145158,861.967271,254.627684,88.29477853,58.84021195,26.93755074,32.21116655,3.45372138,-25.06999232,-6.079246766,-22.08151097,-21.94195523,40.7773008,17.75519156,13.21331281,4.858188986,6.07782962,2.712622039,3.460397907,2.288626704,2.637688205,3.115695157,1.576816851,2.055369428,1.836761112,2.391898514,2.190604517,41.46587511
NFP,98.07,98.57,0.5,111.745899,19.62338892,141.9781,93.43330505,-89.62904533,77.17308851,-34.6537,4.049922932,0,0,-0.112539993,0.001045184,0.508900227,0.150318341,695.82421,177.129613,77.16170528,72.3139757,66.50081185,20.0630969,-15.15507302,-0.447357548,6.447283294,-4.980758935,-7.996976924,6.72274325,-12.2095985,11.81256026,6.096636041,7.651031275,3.706804228,3.181846053,2.798738621,3.496509653,3.45272818,2.334870848,2.110461116,1.872165504,2.339511649,1.863847374,99.32124806
FP,98.79,98.97,0.18,94.48552056,6.301328439,102.0499544,95.67532146,13.09591246,4.427719999,-30.55492421,1.368083923,0.22,0.99,-0.02558216,1.50E-06,0.195566893,0.052051943,681.7536732,192.3972809,71.46269374,24.88804708,44.64188519,29.06769725,-19.00036746,-19.59831186,0.215722735,5.165497623,-0.047423292,20.97889177,15.866427,8.347058262,4.871141966,2.681699294,1.949300033,2.170803693,2.206837192,2.458365313,2.935251755,2.934128942,2.000448065,1.535732981,2.196178859,2.238296991,34.98354294
NFP,101.294898,101.484898,0.19,102.9545493,7.458132194,112.3106658,104.514013,-70.79182683,1.614807316,-97.4434467,1.704380549,0.11,0.23,-0.377100598,0.000560418,0.204455782,0.076090179,918.5075824,295.8368782,62.64486925,15.28027161,22.62957201,30.403759,-34.46106336,-49.80889653,-12.30722387,-9.551213005,-21.28209285,9.124390382,12.41887787,14.38506787,4.876335232,5.723340296,5.286857479,3.474131239,2.518114492,3.778533517,2.968997226,2.722087615,1.964076111,1.987837965,3.435089003,2.22816066,40.48282482
NFP,104.004898,104.304898,0.3,130.023274,6.14999904,138.5327752,126.991918,-14.52556496,14.4179962,-15.01669172,0.951778047,0.77,0.48,-0.008576113,0.000311691,0.313344671,0.103193429,686.7658658,255.1826555,182.1904844,79.02907747,30.43940474,15.6797351,-10.09151571,-15.34148156,-9.510356646,-5.361466023,-18.8279746,-3.836121162,10.05961004,8.741655067,3.471815485,2.725787694,3.938214839,3.33928239,2.580893249,2.787395867,2.557603815,1.757908752,2.02331764,1.575436864,1.458971806,1.830586153,35.85655786
