classification,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
FP,0.5,198.9172611,4.573965725,205.083329,200.05465130000002,-9.638276138,0.89033044,-4.154105699,0.432236099,0.0,0.0,-5.096794544,0.056424840999999996,3.443700185,1.215910806,1153.323869,394.04127,75.144894,35.43254835,18.87988661,11.69649054,-32.7451333,-22.54239259,-45.50943222,-43.53949389,-0.150449343,1.171934841,-19.70338651,12.81527256,4.73575187,4.874898738,5.658182900000001,3.348587133,1.9071038009999999,3.124308304,1.289371493,1.259614355,2.5183078290000003,2.09405551,1.093215617,1.817751815,40.57309746
FP,0.5,188.30820880000002,11.31381063,201.1485125,172.4084825,-66.10902176,30.77064393,-60.20279956,0.998344373,0.0,0.0,0.049612287000000005,0.058839585,1.281272173,0.502685252,928.2211950999999,340.0932479,180.3892994,66.25687301,-33.04169342,-26.21405447,-63.58658501,-36.42774981,-14.85889179,-28.22305861,-10.8476868,11.21834294,-14.5708174,12.49401842,3.069220417,7.024521545,6.937895406,3.421734512,4.4568114119999995,1.4367021780000002,2.478493762,2.274519556,1.8988819590000001,2.237173806,1.643289188,2.39694447,36.24979696
FP,0.5,195.0778081,4.587810059,199.79279259999998,196.68113290000002,-3.113839323,0.643173845,-7.566272487000001,0.52519739,0.92,0.0,-8.187979498999999,0.6508688189999999,5.233212159,1.456700923,1207.483076,404.8496087,34.35292215,33.32131335,15.45058315,19.75862585,-78.75541344,-21.18724911,-36.46902176,-47.25873143,-15.33494533,29.771921600000002,-7.843994881,12.33538343,4.010532643,4.476480977,3.799088018,3.7899269010000003,1.9488241119999998,3.280785323,1.791687831,2.2047098640000002,1.445879111,2.154411791,1.970345765,1.9114356030000001,41.35878234
FP,0.5,193.90669309999998,4.051278142,198.6047677,196.43208059999998,-2.11131232,0.44088421,-1.179152635,0.442771499,0.0,0.0,-8.000233585,0.5546638429999999,5.2644147089999995,1.1641962670000001,1154.884793,390.5071621,44.19312009,45.70316698,29.79546654,20.0265734,-70.82291987,-28.90403379,-33.43678762,-43.3965828,-23.80740186,30.66040232,1.1385438190000001,11.4934065,4.499054571,4.700999732,3.9730513380000003,3.659140068,1.937057705,3.185439751,1.973638066,2.366819715,1.702142725,2.315228764,1.8525871669999998,2.306695725,34.52942277
FP,0.5,193.95563769999998,4.0666816930000005,198.8144894,196.43208059999998,-0.5533587870000001,0.566043751,-3.944903625,0.43321412,0.0,0.0,-3.362627135,0.565288294,4.5961595289999995,0.887206545,1110.752525,371.4579637,63.56370158,59.21860409,45.99885937,12.71555788,-57.11297558,-37.1882953,-24.13164726,-42.45979991,-34.36320753,24.10758561,15.06026314,8.361434617999999,3.2232910180000003,2.780190913,4.006023495,2.9711799310000004,1.610895433,1.629399876,1.3634693219999998,1.701471994,1.581631631,2.211393993,1.271893826,1.7627353780000001,31.83087116
FP,0.5,193.6492501,4.062687754,198.4496729,195.8165369,-2.9206376460000003,0.327075415,-4.980381432,0.31379131899999996,0.0,0.0,-1.006276882,0.055381364,1.543508545,0.690183873,1077.144061,355.60313560000003,72.79156003,79.88033444,57.72573236,2.42303436,-58.59389254,-39.82705408,-16.95809335,-38.93115991,-42.32912826,22.89995661,22.72484931,1.77401081,1.455172479,1.030821977,1.39474272,1.25255742,2.276458358,1.133894929,1.070658585,1.505402964,1.46201772,1.1989873709999999,0.8877309520000001,1.504914588,31.940818
FP,0.5,193.90733269999998,4.328411762,198.82872030000001,195.8165369,-2.329872276,0.547431556,-3.835312472,0.32850292600000003,0.0,0.0,-1.2899336479999999,0.060233484000000004,1.61522456,0.619051844,1066.0852029999999,348.6265878,74.16888853,82.21752731,59.28820628,-9.387171225,-64.70230402,-38.10228149,-10.89912439,-36.13494562,-43.59349013,22.83615318,23.75679672,4.320048505,1.2404133529999999,1.338947444,1.169605687,1.235368206,2.158558153,1.331362189,1.153533554,1.04759562,1.476803135,1.02955771,0.887644902,1.364600616,28.45188801
FP,0.5,191.91231330000002,5.351087786,197.42290580000002,191.9558017,-10.41523595,1.3424187109999999,-7.433139968,0.534780668,0.0,0.0,-7.318257656,0.37327268399999997,4.333654763999999,1.355571846,1262.893928,398.2867859,-31.64276545,52.8141791,-11.00034502,31.83764737,-117.74758390000001,-36.86219469,-37.96949709,-62.53587593,6.383667965,46.29319834,-21.08745044,10.26350681,3.0587297939999996,5.103048846,3.330791318,3.400771387,3.6133110019999997,2.527939457,2.367348071,2.0834611180000002,2.2881607980000003,2.17777656,2.625674992,1.687893875,56.21405228
FP,0.5,190.8462091,4.612100433999999,196.5271963,190.696485,-8.464138618,1.833320039,-12.04370986,0.759548285,0.0,0.0,-6.0325307189999995,0.595338971,4.1520541689999995,1.1195012690000001,1219.313367,384.8501755,-23.64068262,50.14227887,-2.356006215,27.59195917,-115.04440530000001,-38.81023609,-41.02507487,-55.40862597,-0.176180898,41.91368608,-26.74667174,9.42297451,4.202396436,4.789591129,2.9269145689999996,3.8483103819999998,3.202019168,3.0996282639999997,2.3919166,1.911601787,2.3186471980000003,2.264440385,3.2069228119999997,1.983881101,43.28668339
FP,0.5,187.17460480000003,7.757446371,197.5141781,181.9167824,-42.72504093,3.0646054339999997,-40.5204099,0.532173181,1.3,0.0,2.642543624,1.04966085,4.748553339,0.97058338,1166.06585,333.1685619,13.387882999999999,80.2805112,28.14608117,-1.244469391,-99.44103013,-40.78856532,-29.64418102,-56.11217279,-10.46512867,9.481283648,-14.96878292,9.79518818,8.795250431,4.088259824,10.59361746,1.643375632,2.003445742,3.8092183619999997,1.5160079569999998,1.3100037409999998,1.7657899819999998,1.869714027,1.6860272619999999,1.79141922,28.21937258
FP,0.5,183.66082680000002,7.8395250370000005,196.2896383,178.2559651,-38.04715744,3.2012680589999998,-35.910248100000004,0.5822419329999999,0.0,0.0,-3.2557008339999998,0.8889473809999999,4.834971217,0.9925502420000001,1168.925162,367.5418583,19.3982644,36.643363799999996,25.43757208,10.79027466,-93.85272171,-40.04351505,-32.33895376,-56.18646032,-7.525238272,15.72865952,-13.16780558,10.06834971,5.691613759,5.216486815,7.8547736829999995,1.772430247,2.166062539,4.890951446,1.582278778,1.427809378,1.851099707,1.852843886,1.68845345,1.841158181,31.83541052
FP,0.5,180.14158830000002,5.865280052999999,187.461792,178.2559651,-16.8635502,1.6481047119999999,-20.94565264,0.41931262799999997,0.0,0.0,-5.422411836,0.18390512899999997,3.2855650539999997,0.860743093,1130.980843,378.8566579,36.61525266,17.13803798,24.30614386,15.07028657,-73.72374427,-35.89563893,-32.10007217,-50.22667555,-7.341461131,18.49506306,-7.879962988,13.99479482,3.310977171,7.189609085,4.012191827,1.735830037,1.8866996180000002,5.790348944,1.479853654,1.525603314,1.6471213180000002,1.73076872,1.39955682,1.619438577,35.70287858
FP,0.5,177.5947367,4.233158995,182.7582504,178.2447353,-9.26689996,0.733923694,-12.22766874,0.366884985,0.0,0.0,-4.374331045,0.198090405,3.1658637310000004,0.666483346,1069.451126,363.839498,63.29434319,31.611276300000004,34.30948906,18.75893122,-52.73970761,-26.88936324,-24.559779199999998,-47.78306845,-15.16999773,18.42956105,-4.030560118,14.37218274,4.0491041039999995,7.300167434,4.4348157189999995,1.932452843,1.568629646,5.278752115,1.9902429369999999,2.438058178,1.5690408059999998,2.439404884,1.304954083,2.059820789,38.02573966
FP,0.5,176.29699,3.8817095339999996,181.5313252,177.9654093,-6.982556542,0.6644455020000001,-8.319579627000001,0.356125562,0.0,0.0,-1.7522497419999998,0.053182459,1.951570267,0.47499656100000004,999.9726375,344.72292000000004,91.56698532,48.7648116,43.11037977,23.724965,-35.77057252,-20.33211476,-16.87234285,-43.73574085,-20.27711286,18.62297963,0.251836167,12.21522852,3.948947775,6.188388998,4.481723003,2.461840261,1.348731271,4.115743517,1.9406354319999999,2.5149297219999998,1.317286922,2.332593236,1.29493946,2.2796072080000003,31.38528308
FP,0.5,177.1830643,5.717202685,181.1012349,177.9654093,-5.016150873,0.705918226,-0.692722505,0.355248687,0.0,0.0,-0.765360218,0.008833578,0.942938794,0.365745489,916.5370159,319.1026839,123.4480408,69.87985106,49.16862145,16.87319199,-25.30789045,-13.41278978,-9.279316687,-40.08141509,-29.72164639,13.01669134,7.049036741,8.173942894,3.233702133,2.800027707,3.610368783,2.982337325,1.995883525,2.367009835,1.6077455040000002,2.322934678,1.300036087,1.742909602,1.4226999580000002,1.7250164730000002,29.11830277
FP,0.5,182.760413,12.53086659,200.9613627,177.9654093,32.43177783,26.189956600000002,54.0567191,0.735796584,0.0,0.0,-0.900659746,0.006922045,0.5749410079999999,0.32943047,860.8132906,302.0453637,140.967486,83.91161509,52.60787983,6.149807762999999,-34.46005422,-16.72342545,-7.541588026,-37.03199488,-35.92041268,4.4492544910000005,8.703845191000001,8.006695932000001,2.076405771,2.7022327969999997,1.979821201,2.649750761,2.15427413,2.211799936,2.07013027,2.092832434,1.552621711,1.224848262,1.8306138369999998,1.488334955,31.53726074
FP,0.5,185.51259109999998,12.46623281,200.9613627,177.9654093,46.542555799999995,20.9989712,40.70720056,1.462434274,0.0,0.0,0.846495325,0.144210897,1.78248523,0.378118345,882.2118329,306.0204309,126.26749129999999,72.85736257,41.62520706,-3.38083382,-47.21859913,-17.769997600000004,-7.939213755,-35.051235600000005,-31.80618766,7.948593872999999,7.497550007,15.07019836,3.420096253,5.805062738999999,3.774264507,4.437838352,2.579937346,2.094532084,2.1102585069999997,2.1097656280000003,1.571250015,1.7363646480000001,2.377130831,1.589230833,34.08777804
FP,0.24,182.6816304,9.984020336,198.1726045,184.40008,-79.22770076,3.563091388,-72.28165456,0.925457083,0.84,0.54,-0.19835909100000002,0.000156205,0.253344671,0.081347124,702.2385863,233.8803875,156.9270238,73.76848081,22.21139135,18.29575651,-20.86114019,-36.85241159,-31.66612714,-25.43909822,-0.149996524,15.35682429,-12.24822751,10.76508571,5.021533099,1.787647953,4.117102812,4.757365442,1.8447486030000002,1.507229296,1.9242151969999999,1.4663428090000001,2.146113544,1.645350399,1.974221856,2.059076704,34.84689224
FP,0.5,210.27969840000003,20.77731655,219.3860634,200.3997956,-60.67968694,414.7792062,-49.18486843,3.684845785,1.85,0.0,-4.581815999,0.125443282,3.7455141289999996,0.827396169,1009.66465,284.79006769999995,66.83463185,115.8558643,92.73340386,31.81318061,-117.407155,-105.0482048,-22.64499226,-29.44044543,-37.32423188,-51.18192301,-49.81312627,6.475977374,2.912880286,1.934340248,1.526407609,2.005553986,1.046006602,1.243743098,1.507564684,1.938453415,1.045661792,1.107329342,1.114099405,1.191356021,24.06888951
FP,0.5,200.4717554,4.89542629,208.580524,201.1751769,-4.534593857,3.2001415989999997,-2.022870152,0.952275071,0.13,0.0,0.365420764,0.00573916,0.508900227,0.260679302,987.1374992000001,298.57184989999996,55.5311493,54.03751361,36.32402365,13.50468793,-37.86013729,-76.84895214,-54.71133194,-2.709508734,12.95824716,-3.5419234260000003,-39.54258892,7.271823574,2.9623868260000004,2.0786564309999997,1.651041145,1.8693254519999998,1.681921142,1.028624348,1.209141609,1.022096002,1.35962132,1.5679416480000001,0.906079904,1.022709722,26.22548928
FP,0.5,207.6245466,7.31637294,217.1085319,204.5544516,25.62676657,6.413073703999999,7.986742197000001,1.055844388,0.0,0.0,0.45244937,0.016973021,0.569197421,0.28921570399999996,878.3255488,250.2124421,93.02214131,103.8151767,67.83336532,16.39751438,-88.03135862,-84.67628168,-36.80075357,-26.54294097,0.099133297,-24.44035373,-59.03364664,11.41894018,2.240001823,3.499972744,1.357450725,1.571656256,1.432717496,3.99433411,3.25502343,1.555573272,1.201248969,1.581611336,1.046495256,1.6599964040000001,35.45516422
FP,0.5,191.85142869999999,7.022166565,200.5407607,190.61040459999998,-20.69281526,3.061687156,-26.81992989,0.534759277,0.24,0.0,-0.7516919670000001,0.006050669,0.518716454,0.21868896,769.8948891,252.6805421,125.516494,79.23575792,73.44799209,24.146348800000002,-54.74356506,-72.322485,-63.07943396,-31.16663242,-9.40433172,-11.956003599999999,-24.51920926,6.338145632000001,2.366625035,2.385429587,2.199581235,1.7301869859999999,1.412088864,1.473384985,1.4707806980000002,1.071108621,1.7451508519999999,1.279854277,1.1223078579999999,1.358862147,32.22018483
FP,0.5,189.19962569999998,5.907919437,193.8719383,190.56490119999998,-4.036184008999999,0.774143068,-4.502524575,0.527278431,0.0,0.0,-0.650734547,0.0047065629999999995,0.508900227,0.18681231899999998,714.3506661,213.72136899999998,106.0593423,65.29295336,60.56286714,20.81553837,-45.06245779,-64.2296473,-59.36334508,-27.3830718,-8.243077843,-12.14369806,-20.36517675,11.10221551,8.43132562,4.132680675,1.874730262,2.395607951,1.7132367830000002,2.324104083,2.568744475,1.214079455,1.4216143140000002,1.168236769,1.1855932009999999,1.31602477,30.48548188
FP,0.5,187.80767600000001,5.1504714719999996,193.1135281,184.35132990000002,-10.186199499999999,2.8981993989999997,-10.74749201,0.816117843,0.0,0.0,-0.201998194,0.000665661,0.508900227,0.159955213,702.3335989,201.9024248,95.18587307,53.80174187,47.37035107,14.67974366,-42.98344833,-57.50920691,-52.93255316,-22.03059587,-4.084222477,-10.21127734,-21.1564738,11.61174853,8.389783114,4.1507326110000005,2.517808417,3.098712398,2.161931187,2.373858995,2.777028745,1.7601435859999999,1.664337942,1.50186409,1.40899008,1.294409632,24.23685718
FP,0.5,187.6561608,7.296905286,193.7856267,184.35132990000002,-13.4530734,4.570533158,1.247473588,1.225196068,0.0,0.0,-0.080569431,0.002073955,0.508900227,0.15389335099999998,675.480972,180.1350651,81.65583893,45.74657509,44.52720487,12.94595066,-37.15357539,-45.74114776,-47.00135507,-20.32182163,-1.5976054780000002,-8.570123468,-23.80134185,12.40540061,8.449476984,5.095926052,3.051111735,3.199898228,2.4491883690000003,2.339000899,2.696248269,1.949462576,1.9638604380000002,1.8950768919999998,1.5522998609999998,1.42262698,20.75687552
FP,0.5,194.3272532,5.2420469810000005,200.9034049,194.9878314,3.3673560460000003,3.4413863819999997,5.381402757,0.314997238,0.97,0.0,-0.052777652,0.004897149,0.508900227,0.27021408199999997,884.9285950999999,295.84619330000004,111.9442655,60.93786809,46.98414692,21.48364283,-57.32067754,-95.28089093,-59.91650648,-17.11113057,0.270682353,8.635527843,-16.4490989,5.197529327,1.8224089719999998,1.863824784,1.5041357309999999,1.234796932,1.1978302109999999,1.015731962,1.659298325,1.097622872,1.5408310090000001,1.212565114,1.395377104,1.47349119,27.38917182
FP,0.5,198.4055625,10.44899947,212.08737230000003,194.9878314,32.70767775,7.477901761,39.43450284,0.5152328389999999,0.0,0.0,-0.410381822,0.003765665,0.508900227,0.267094068,853.1104937000001,284.7882981,117.4897624,61.91601192,44.06532895,18.68464063,-59.61373444,-95.82175747,-64.94535087,-25.73894469,-3.13003804,7.257102712999999,-17.90244631,7.403086119,3.267718187,1.8049996730000002,1.6627341169999998,1.514562495,1.46383248,1.030305548,1.6068523209999999,1.352877646,1.92139451,1.425496811,1.38322038,1.4804511880000002,27.94455296
FP,0.5,196.48352880000002,4.487531764,202.2678381,197.51217219999998,-2.875870935,1.541884014,4.874884944,0.734852183,0.8,0.0,-0.29439091300000003,0.00457379,0.515119407,0.331638791,968.1864918,331.3008772,91.38376563,41.355350200000004,18.02494588,5.039768563,-54.28212674,-92.58107433,-41.45752296,13.42958208,-10.24474762,-7.683244983,-8.74715779,11.181994900000001,2.732991183,3.5896279260000004,2.806074963,3.3181601310000004,2.012532827,1.182704395,1.8046848709999999,1.153996316,2.663993317,1.505995039,1.4584492409999998,1.217815326,25.69191018
FP,0.5,197.5315264,5.256073417,204.15102119999997,197.51217219999998,7.579257746000001,3.001464068,9.22763136,0.7261062770000001,0.0,0.0,0.0064117,0.0121612,0.759838129,0.34156836799999996,947.2619824999999,326.1613115,96.37516762,39.22115504,29.91731145,9.934378835,-55.8842822,-93.45930268,-43.35773886,7.229354737,-13.92191227,-13.94755362,-13.31536438,11.10942583,2.88988248,3.4714489160000004,2.860235622,3.13275177,2.121953106,1.374374795,1.846419078,1.176460024,2.692788333,1.5618450640000001,1.432186652,1.4790670819999998,25.48715954
FP,0.5,225.74527859999998,10.97144643,236.05192749999998,211.00993219999998,-37.60199414,25.58358408,-35.83251673,2.355232189,0.0,0.0,-2.588447495,0.1381532,1.581966767,0.443123259,740.6837961,248.41483390000002,145.4782852,67.64151171,-8.087916932999999,-61.16846444,-61.85333859,-45.51743705,-53.80906551,-42.6684383,-28.21969915,-19.00356434,-23.48857723,13.83390099,8.324844167,3.0966823160000003,3.481765026,4.654976539,4.716504352,2.293666444,1.979923764,2.653825577,2.444898828,1.818263705,2.313420438,1.537589585,35.72745526
FP,0.49,183.7621802,4.896664604,190.0392852,184.0285824,-3.524579927,3.1348725739999996,0.184419218,0.7465006540000001,0.13,0.43,-0.610504914,0.011932163999999999,0.542607956,0.188932564,709.0179141,225.5640871,132.2283507,84.88953574,76.87165538,28.82275831,-67.68819239,-89.79671393,-45.01060053,-10.89289688,-25.32592766,-27.09476879,-18.38410155,7.637052677000001,3.115877635,1.671904931,2.089276006,1.676574316,1.796301308,2.21892261,1.7429206240000001,1.4172724769999998,1.68906544,1.3367912929999999,1.3689539830000002,1.091442905,25.94447039
FP,0.5,231.78943130000002,38.30439034,253.4178341,125.9454619,-133.6033639,1254.383629,-314.5936774,6.707761842000001,0.18,0.0,0.166454824,0.059432224000000006,1.447382881,0.569364569,909.1167939999999,262.28040350000003,107.38172390000001,115.47670430000001,48.65172419,-15.23180501,-122.8839131,-121.2833508,-53.87037872,-38.64201775,-18.62631677,-25.51140361,-50.52773064,4.765663322,2.212234572,3.2920451739999996,4.04049085,2.598644374,1.679657874,2.057028585,1.417238125,2.4227367269999998,1.25943862,1.8266692919999998,1.5246329319999998,1.350808157,32.32232013
FP,0.5,231.73380699999998,38.320993,253.4199037,125.9454619,-59.17660053,1544.182001,-269.5613772,6.831870223999999,0.0,0.0,-0.408639025,0.072474337,1.4401790159999999,0.5574603539999999,896.8392002999999,271.49277939999996,111.54790459999998,102.71714899999999,44.44894336,-16.79105669,-110.13962109999999,-106.05046850000001,-54.34222548,-42.60399055,-21.37435525,-26.05504002,-49.91355208,5.699734534,2.59261288,3.456540895,4.468998088999999,2.9749620119999998,1.797091835,3.313510983,3.429375367,2.40139575,1.65433914,1.871860299,1.52959768,1.316734772,35.81876402
FP,0.5,251.6109655,5.87612118,258.13255069999997,252.61407400000002,-0.7390719659999999,2.783983075,-21.29769375,0.527455346,0.0,0.0,0.250814788,0.07397872900000001,0.9489918159999999,0.419738481,812.6182984000001,287.98254269999995,162.84915719999998,67.44021064,-29.07504003,-65.81974717,-54.93304793,-36.36683851,-59.49851866,-66.37606836,-37.99992460000001,-13.27335109,-20.56587172,6.3336213610000005,5.630613216,5.2258842439999995,3.0926432910000003,1.8010800169999999,2.533175267,3.399885468,1.885319309,1.45803229,1.2352541190000002,1.7636066590000001,1.56663396,1.103452335,25.15260643
FP,0.5,199.62294269999998,5.010070197,205.2367812,198.39407230000003,12.3383666,2.605607968,-1.141981683,0.45463806,0.75,0.0,-0.48738391700000006,0.00363188,0.603624484,0.301520975,972.3026285,323.85142060000004,88.6324648,37.59393655,16.30462306,-14.77504717,-90.26325266,-95.30278706,-21.90935411,16.52697251,27.55015331,17.03841383,-33.36022624,3.887909388,1.3173329740000002,2.285758451,1.74364892,1.616946477,1.529155911,1.014317943,2.083798554,1.5767077630000002,1.337949464,1.252677319,1.051510552,1.186884528,30.1835309
FP,0.5,199.9793422,4.3489524710000005,205.11131719999997,199.81832869999997,5.557610402000001,1.53475518,13.13900083,0.297192957,0.0,0.0,-0.234545588,0.001067595,0.508900227,0.282345272,953.4965122000001,322.2770208,97.88976662,41.48861761,23.42174674,-18.21338973,-91.99089289,-87.69975045,-19.86347873,16.5661503,27.38537558,15.69832814,-38.07714643,3.191696548,1.221133019,1.519317997,1.993523907,1.323409511,1.494362815,0.9897407340000001,1.798519225,1.247507546,1.158894826,1.167635004,0.88145695,1.168866929,27.79460142
FP,0.5,200.33789030000003,4.149185911,205.11131719999997,203.003315,-3.4515618060000004,0.131018906,-2.974934358,0.235667199,0.0,0.0,-0.156035999,0.001070521,0.508900227,0.271724431,935.7647919999999,319.5899332,105.857996,47.30594365,23.37081701,-20.16638571,-89.43776906,-80.78004833,-18.57791761,12.93027174,23.04041557,12.75422266,-38.93515756,3.8133532089999997,1.250555002,1.9672994369999999,1.904923472,1.39027471,1.24113858,1.161197243,1.237078246,1.118035847,1.159275627,1.114917521,0.93447661,1.178638487,15.64539225
FP,0.5,199.9332031,4.145397786,204.77652769999997,202.5094909,-3.163860381,0.16383457199999998,-0.732560309,0.269382202,0.0,0.0,-0.161929049,0.0008109969999999999,0.508900227,0.260019685,898.2584205,313.4137511,123.34981119999999,55.84403337,23.49150744,-18.8582556,-80.8154829,-76.19800255,-25.8710768,7.09639448,20.60006738,10.68205406,-39.50005519,6.096979067,1.20134047,3.063018787,1.2984617520000001,1.3914990880000002,1.23666667,2.152220516,1.443544014,1.580764988,1.571096728,1.299833185,0.975857145,1.0619245259999999,16.24985653
FP,0.5,199.79933590000002,4.177748836,204.6723011,202.214014,-2.258690493,0.41539624700000005,-1.457670104,0.399970076,0.0,0.0,-0.152462174,0.000768239,0.508900227,0.251047685,840.0052122999999,299.7687461,143.96635030000002,69.52099802,28.71098218,-12.77775329,-65.78889455,-64.21529488,-30.86225929,-3.650222037,11.03399726,4.35424206,-38.05439347,9.773923583,2.5389306659999997,3.668885033,2.3931449469999997,1.846731049,1.7196417000000002,3.188071748,2.3087444269999997,1.3610709980000002,1.9158755,2.209606786,1.6299019209999999,1.146771919,21.68921175
FP,0.5,200.5711267,4.788163521,205.7554935,201.2627774,0.7236737529999999,1.128954396,-6.154732437000001,0.562041221,0.0,0.0,-0.44443991899999996,0.001228995,0.508900227,0.23506638300000002,783.5625263999999,282.6216217,158.62336159999998,77.7404887,28.050646999999998,-8.875186376,-52.90834719,-52.142451799999996,-33.24417786,-14.33707872,-1.663957176,-3.239750499,-34.66426907,11.59655112,3.853092904,3.469487318,2.573666498,2.0438788469999998,1.785381383,3.2727477780000003,2.764178088,1.3145227309999998,1.9630263559999999,2.73466147,1.935200663,1.190878366,29.01553981
FP,0.5,199.0633727,6.503764554,204.705289,195.43276369999998,-7.931592847999999,3.705241907,-2.200271354,0.7981793840000001,0.77,0.0,-0.09265738300000001,0.0037299890000000004,0.508900227,0.283242707,841.9791147,295.134801,142.918205,73.03603883,45.66930325,14.14000665,-65.19549661,-80.10829653,-39.06152722,-19.03695549,-5.117974736,-4.45084109,-29.78840049,8.143256756,3.0959447339999997,3.040427324,3.776591549,2.015159427,1.438522743,1.39744491,2.554660041,1.056828095,2.355886986,2.3109540930000003,1.269245629,1.503803218,25.74545968
FP,0.5,197.11434530000002,5.236212182,202.78000580000003,195.43276369999998,-5.058710495,1.971911917,-1.2304442340000001,0.590287951,0.0,0.0,-0.23127575600000003,0.001767261,0.508900227,0.275717314,851.6567017000001,307.2295878,142.5836172,58.50648231,35.07595982,14.00478638,-60.73127721,-82.09998033,-39.79225507,-11.59412339,-4.0338558330000005,-5.53531987,-26.15514516,7.229894742000001,2.323088667,2.719192552,2.7300100539999996,2.00575,1.3561691999999999,1.289413215,2.199019266,0.9705426420000001,1.60346897,1.9844241219999998,1.130899851,1.51030936,25.40964934
FP,0.5,196.3696164,5.366863743,201.141085,194.9363812,-3.6160399030000003,2.358137245,-3.8468524060000004,0.7773853340000001,0.0,0.0,-0.523067899,0.004177349,0.508900227,0.250838273,795.0791047,287.4270771,152.7664531,62.36906548,33.16060352,10.52439498,-53.54449067,-73.6628498,-41.28840699,-16.21582393,-13.31187798,-8.786811575,-19.37149197,12.02700354,5.249079931,2.700439025,2.839073965,2.044102999,1.467541842,1.5829210009999999,2.359547719,1.108517237,1.644943036,1.759866982,1.249735163,0.9812672920000001,47.13606653
FP,0.5,194.42057780000002,9.457340006,209.937142,193.0449075,8.617497734,14.36773579,-16.31076418,1.0614437540000001,0.61,0.0,0.134750812,0.007724908000000001,0.508900227,0.192123452,744.9297018999999,229.5758964,111.81363999999999,48.10393139,18.54747151,-3.296843552,-60.07798283,-70.34620671,-42.44094227,-11.01951724,6.598207595,7.065942241,-18.08815158,10.8545182,10.23487506,5.437704554,2.1005302180000003,3.7448338239999996,3.188044894,3.158277982,4.774779025,2.468415372,1.5623445740000002,1.812345338,1.6534427319999998,1.3834781969999999,32.31995756
FP,0.5,212.590253,10.10961435,219.8014159,210.4782011,-3.515418557,6.296870116,-32.14342791,1.4775181019999999,0.0,0.0,-0.702030279,0.108970749,2.006996538,0.30017392800000003,762.3027272999999,255.96525780000002,148.2020187,88.03568493,32.07225653,2.637868333,-25.97900028,-37.82235401,-54.09054708,-52.25993499,-37.1509225,-12.74851536,-15.4036396,10.90162221,5.628181053,5.403238205,2.777643963,2.12975354,1.7233941730000002,2.696676615,2.258219901,2.096820681,2.092331202,1.595706326,2.083362873,1.874565175,24.54984161
FP,0.5,211.2246773,6.691091836,219.6544933,210.4782011,8.709155379,6.007687046,-16.46828754,1.479298336,0.0,0.0,-0.36310374,0.016401281,0.615536135,0.248193965,713.1195576,248.2973296,161.80763069999998,90.43359942,37.69747149,5.59922419,-21.21456812,-33.07467553,-51.70280451,-50.37395324,-38.30427772,-16.22105232,-17.91165322,10.49406699,5.197939871,4.060767299999999,2.4674265369999997,2.0633007759999997,1.8134197930000002,1.840106135,1.7255213059999999,2.015101794,1.9766951819999998,1.522316425,1.962687581,1.661846381,28.22699444
FP,0.5,206.21739130000003,9.790769557,211.5809821,204.2543791,11.90014952,2.773999022,-5.871895565,0.906384761,0.58,0.0,-0.437899545,0.022380524,0.539236544,0.26814724,851.4893136,295.36591269999997,109.3835148,12.35172737,-7.337301505,-11.49056991,-60.45534785,-76.18343683,-38.57437557,9.118082907,14.16152902,4.68256412,-19.63558506,16.98307735,7.85758223,3.4906904869999997,3.284622301,2.985029803,2.129439388,2.4471166909999997,3.18567955,1.621583208,2.6881512780000003,3.028861829,1.629964863,1.179778159,43.89094405
FP,0.5,212.22316030000002,13.67834548,235.6266442,205.3418763,61.677764,40.56248593,-1.436825311,1.859014289,0.0,0.0,-0.517746526,0.020432432,0.5515641,0.269165764,872.1968701,299.88403210000007,91.90749153,-6.652639421,-23.6161611,-16.91262585,-52.02789588,-63.25805698,-38.85263174,0.825299654,3.3314617589999997,-2.109824581,-20.69029023,18.32025712,8.103520944,5.148009232,5.571422127999999,4.163616395,2.089661561,2.464010864,3.0874281439999995,1.630243584,2.539482989,2.8006199210000005,1.465539264,1.255869587,44.30684931
FP,0.5,208.1562827,12.24857109,226.16615249999998,199.3294591,53.93378588,31.02374106,27.32823367,1.9781178659999998,0.53,0.0,0.335165353,0.19667759399999998,2.294165419,0.28085445,759.8739985000001,222.4898228,125.0359014,106.6611192,45.88980802,-6.490616473999999,-46.01117368,-56.22461726,-46.47116773,-27.71884143,-14.63058773,-13.17130547,-31.37236235,11.44810556,6.596982879,6.566148645,4.529917867,3.236777816,2.218913399,4.024764858999999,3.4635727939999996,2.390936674,2.690941797,2.407772478,2.3371087790000002,1.674119561,48.5836633
